book_id,fiction,fantasy,romance,classic,mystery,kindle,sci-fi,literature,horror,contemporary,adventure,historical,adult,paranormal,thriller,history,dystopia,audio,children,school,philosophy,novel,young,author,publisher,year,format,is_series
454801,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232305,University of California Press,0.6610169491525424,Paperback,0
34204621,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.18181818181818182,0.0,2894,,0.0,Undefined,0
11516464,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,6404,Vintage,0.864406779661017,Other,0
10604225,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4676497,Urban Books,0.864406779661017,Paperback,0
18656168,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,90779,The Crime Club Inc.,0.0,Hardcover,1
19258398,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4829338,,0.0,Undefined,0
26241488,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257243,,0.0,Undefined,0
3343192,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1412732,,0.0,Undefined,0
8037412,0.09803921568627451,0.0,0.0,0.09803921568627451,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.13725490196078433,0.09803921568627451,0.13725490196078433,0.0,0.0,0.09803921568627451,0.0,0.09803921568627451,0.0784313725490196,0.0,0.0,0.0,0.0784313725490196,3420,,0.0,Undefined,1
20935970,0.08333333333333333,0.0,0.0,0.25,0.25,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,400207,Arche Verlag,0.4915254237288136,Paperback,1
5547685,0.09523809523809523,0.0,0.0,0.09523809523809523,0.0,0.19047619047619047,0.0,0.09523809523809523,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.09523809523809523,0.0,0.09523809523809523,0.0,0.0,0.0,0.23809523809523808,0.0,19595,Galaxia Gutenberg,0.8135593220338984,Paperback,0
17729612,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14002590,http://www.randomhouse.com/boldtype/,0.6779661016949152,Other,0
12531909,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,5038971,,0.0,Undefined,0
7767448,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,36341,Random House,0.6949152542372882,Other,0
33790495,0.125,0.0,0.42857142857142855,0.0,0.0,0.19642857142857142,0.05357142857142857,0.0,0.0,0.0,0.0,0.0,0.125,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,46540,Graphic Audio,0.9322033898305084,Audiobook,1
8637074,0.07936507936507936,0.0,0.0,0.0,0.0,0.06349206349206349,0.09523809523809523,0.0,0.0,0.0,0.14285714285714285,0.0,0.047619047619047616,0.06349206349206349,0.0,0.0,0.15873015873015872,0.07936507936507936,0.07936507936507936,0.06349206349206349,0.0,0.07936507936507936,0.047619047619047616,74046,,0.0,Undefined,1
21920701,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7043991,www.createspace.com,0.9152542372881356,Paperback,0
2378004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214501,TJMF Publishing,0.7966101694915254,Paperback,0
21920705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203719,McGraw-Hill Education,0.9152542372881356,Other,0
9954236,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,4410267,Carina Press,0.847457627118644,Other,1
24244216,0.09090909090909091,0.0,0.18181818181818182,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,5754231,John A. Heldt,0.9322033898305084,Kindle Edition,1
7737155,0.030405405405405407,0.0,0.0,0.030405405405405407,0.0,0.028716216216216218,0.0,0.04054054054054054,0.0,0.0,0.03885135135135135,0.07094594594594594,0.2702702702702703,0.0,0.0,0.07094594594594594,0.0,0.03209459459459459,0.03547297297297297,0.04560810810810811,0.0,0.03547297297297297,0.2702702702702703,6989,,0.6610169491525424,Audiobook,1
19147324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7121956,aaphsaar braadaars,0.0,Hardcover,0
250814,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,47698,Basic Books,0.6101694915254238,Hardcover,0
250815,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4158220,Vintage,0.6101694915254238,Paperback,0
250812,0.2777777777777778,0.0,0.0,0.0,0.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,55727,Arrow,0.0,Paperback,0
250813,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,21042,Penguin Canada,0.6949152542372882,Paperback,0
250810,0.0967741935483871,0.0,0.0,0.0967741935483871,0.0,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.0,0.22580645161290322,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613,0.0,0.16129032258064516,0.0,41992,,0.0,Undefined,0
250811,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146520,,0.0,Undefined,0
7244082,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190696,HarperCollins Publishers,0.7966101694915254,Other,0
26267664,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14701,Plough Publishing House,0.9491525423728814,Paperback,0
6094929,0.14285714285714285,0.0,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,15093,Marvel,0.8305084745762712,Paperback,1
12854374,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123899,Hachette Children's Books,0.8813559322033898,Paperback,0
17277798,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,38491,Marvel,0.8983050847457628,Paperback,1
17277799,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,2933191,Marvel,0.8983050847457628,Paperback,1
8967548,0.06741573033707865,0.0,0.06741573033707865,0.0,0.0,0.19101123595505617,0.0,0.0,0.2696629213483146,0.0,0.0,0.0,0.07865168539325842,0.06741573033707865,0.0,0.0,0.0,0.10112359550561797,0.0,0.07865168539325842,0.0,0.0,0.07865168539325842,3425627,Brilliance Audio,0.847457627118644,Audiobook,1
29774832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4670240,Sergio Bonelli Editore,0.9491525423728814,Mass Market Paperback,1
17277794,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,61970,Marvel,0.8983050847457628,Paperback,0
17277795,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,12424,Marvel,0.8983050847457628,Hardcover,1
17277796,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,61382,Marvel,0.8983050847457628,Paperback,1
17277797,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,439887,Marvel,0.8983050847457628,Paperback,1
17277790,0.16666666666666666,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,52980,Marvel,0.8983050847457628,Paperback,1
17277791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28126,Marvel,0.8983050847457628,Hardcover,1
17277792,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,356424,Marvel,0.8983050847457628,Paperback,1
17277793,0.2727272727272727,0.0,0.0,0.0,0.0,0.18181818181818182,0.2727272727272727,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,12424,Marvel,0.8983050847457628,Paperback,1
300043,0.3148148148148148,0.0,0.05555555555555555,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.07407407407407407,0.24074074074074073,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0,0.07407407407407407,0.0,4633,,0.0,Mass Market Paperback,1
300041,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172973,Faber & Faber,0.6949152542372882,Paperback,1
27443717,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,5807700,,0.9322033898305084,Other,0
875705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82744,,0.0,Undefined,0
300046,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.2,172977,Pan MacMillan,0.7796610169491526,Paperback,0
300045,0.044444444444444446,0.0,0.5444444444444444,0.0,0.0,0.06666666666666667,0.1,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.06666666666666667,0.0,0.03333333333333333,0.0,0.0,0.044444444444444446,0.03333333333333333,172977,,0.0,Undefined,1
300044,0.04672897196261682,0.0,0.5700934579439252,0.0,0.0,0.037383177570093455,0.11214953271028037,0.0,0.0,0.0,0.0,0.0,0.037383177570093455,0.0,0.04672897196261682,0.0,0.037383177570093455,0.0,0.037383177570093455,0.0,0.0,0.037383177570093455,0.037383177570093455,172977,Corgi Childrens,0.7627118644067796,Paperback,1
875709,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293,Samuel French,0.6440677966101694,Paperback,0
925856,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,247564,Virago,0.7796610169491526,Paperback,0
2042445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27181,,0.0,Undefined,0
300048,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,567334,Nick Hern Books,0.8135593220338984,Paperback,0
39307,0.07407407407407407,0.0,0.07407407407407407,0.0,0.0,0.14814814814814814,0.07407407407407407,0.0,0.48148148148148145,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1356336,St. Martin's Paperbacks,0.7796610169491526,Paperback,1
7977061,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674866,Soho Crime,0.847457627118644,Hardcover,1
16079539,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000834,Science and Fiction Magazine,0.8813559322033898,Other,1
31498622,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15428568,Legend Times Group,0.9661016949152542,Paperback,0
18280964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4758757,Anassa Publications,0.0,Undefined,0
30807486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6448032,,0.0,Undefined,0
15199846,0.125,0.0,0.125,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.125,1670544,Dare Empire eMedia Productions,0.8813559322033898,Other,0
12403255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,2886984,ABC Books,0.864406779661017,Hardcover,0
18877573,0.125,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,7412302,,0.0,Undefined,0
12403252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4888965,,0.0,Undefined,0
23514936,0.5555555555555556,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,4087274,Amazon Digital Services,0.9152542372881356,Kindle Edition,0
15800031,0.1032258064516129,0.0,0.0,0.0,0.0,0.3096774193548387,0.0,0.0,0.0,0.0,0.0,0.1032258064516129,0.18064516129032257,0.0,0.0,0.12258064516129032,0.0,0.18064516129032257,0.0,0.0,0.0,0.0,0.0,1476,Simon  Schuster Audio,0.864406779661017,Audiobook,0
24311587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6471068,,0.711864406779661,Undefined,0
15800037,0.09090909090909091,0.0,0.0,0.0,0.0,0.38636363636363635,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.25,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,1476,Simon & Schuster Audio,0.864406779661017,Audiobook,0
24311581,0.05385427666314678,0.0,0.050686378035902854,0.08025343189017951,0.0,0.1351636747624076,0.0,0.146779303062302,0.0,0.0,0.0,0.059134107708553325,0.11510031678986272,0.0,0.0,0.059134107708553325,0.0,0.054910242872228086,0.0,0.0559662090813094,0.0,0.1890179514255544,0.0,6765,Alpha DVD LLC,0.847457627118644,Audiobook,0
24311583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555317,Piranha Press,0.4915254237288136,Paperback,1
11739267,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28938,Plume,0.6610169491525424,Paperback,0
11739266,0.11650485436893204,0.0,0.0,0.0970873786407767,0.0,0.0970873786407767,0.0,0.33980582524271846,0.0,0.0,0.0,0.0,0.21359223300970873,0.0,0.0,0.0,0.0,0.0,0.0,0.13592233009708737,0.0,0.0,0.0,4379,Gallimard,0.864406779661017,Mass Market Paperback,0
15800039,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,32005,Simon  Schuster,0.8813559322033898,Other,0
51923,0.26666666666666666,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,29305,Black Dog & Leventhal,0.7796610169491526,Paperback,0
2460983,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9598,,0.0,Undefined,0
23514939,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7827726,,0.0,Undefined,1
8528728,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,4104200,Tantor Media,0.847457627118644,Audiobook,0
30012749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15207867,Zhong Guo Shao Nian Er Tong Chu Ban She  China children's Publishing House,0.9491525423728814,Paperback,0
17207467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846906,A. Mondadori,0.4067796610169492,Hardcover,0
2682340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1177673,,0.6610169491525424,Undefined,0
36124764,0.2537313432835821,0.0,0.31343283582089554,0.0,0.0,0.07462686567164178,0.0,0.0,0.0,0.0,0.0,0.0,0.08955223880597014,0.0,0.0,0.0,0.0,0.05970149253731343,0.0,0.0,0.0,0.0,0.208955223880597,7445352,Tantor Audio,0.9322033898305084,Audiobook,1
8528722,0.05,0.0,0.075,0.0,0.0,0.075,0.0,0.05,0.0,0.0,0.0,0.125,0.075,0.0,0.0,0.425,0.0,0.05,0.0,0.0,0.0,0.075,0.0,35087,,0.0,Undefined,0
8528721,0.08333333333333333,0.0,0.20833333333333334,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.125,0.08333333333333333,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.08333333333333333,6492,"Tyndale House Publishers, Inc.",0.7457627118644068,Undefined,0
17605295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5326672,Turquoise Morning Press,0.8813559322033898,Other,1
8528727,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,4104200,,0.0,Undefined,0
2519710,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0625,0.0625,0.0625,0.0,0.0,0.1875,0.0,0.125,0.0625,0.0,0.0,0.0625,0.1875,5345,,0.0,Paperback,0
10765549,0.05172413793103448,0.0,0.25862068965517243,0.0,0.0,0.15517241379310345,0.0,0.0,0.0,0.0,0.0,0.0,0.15517241379310345,0.0,0.0,0.0,0.0,0.29310344827586204,0.0,0.0,0.0,0.08620689655172414,0.0,10465,ASA,0.847457627118644,Paperback,1
27918777,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,821661,Alfaguara,0.9491525423728814,Paperback,0
32024656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031573,,0.0,Undefined,0
2519714,0.14285714285714285,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,11749,Bantam Books,0.6101694915254238,Paperback,0
2519715,0.08163265306122448,0.0,0.0,0.12244897959183673,0.0,0.3673469387755102,0.08163265306122448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1836734693877551,0.0,0.0,0.0,0.16326530612244897,0.0,14078,Bantam,0.423728813559322,Paperback,1
2519716,0.16666666666666666,0.0,0.0,0.0,0.0,0.25,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,14078,Bantam Books (London),0.4406779661016949,Undefined,0
22928626,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8446450,Batsford,0.9322033898305084,Hardcover,0
24717704,0.041666666666666664,0.0,0.0625,0.0,0.0,0.23958333333333334,0.16666666666666666,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.17708333333333334,0.0,0.041666666666666664,0.041666666666666664,0.0,0.10416666666666667,0.0,0.0,0.0,0.041666666666666664,0.0,2063919,Recorded Books,0.8983050847457628,Audiobook,1
32505280,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6431751,,0.0,Undefined,0
9110692,0.08333333333333333,0.0,0.08333333333333333,0.05555555555555555,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.05555555555555555,0.08333333333333333,0.0,0.0,0.19444444444444445,0.0,0.08333333333333333,0.08333333333333333,0.05555555555555555,0.0,0.05555555555555555,0.08333333333333333,106,,0.0,Undefined,0
13412289,0.029411764705882353,0.0,0.0,0.2610294117647059,0.0,0.10661764705882353,0.03308823529411765,0.025735294117647058,0.09558823529411764,0.0,0.0,0.04044117647058824,0.04779411764705882,0.0,0.07720588235294118,0.051470588235294115,0.025735294117647058,0.04411764705882353,0.0,0.04779411764705882,0.0,0.11397058823529412,0.0,21477,William Morrow and Company,0.0,Hardcover,0
8894076,0.125,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,16623,Charisma House,0.847457627118644,Paperback,0
12930023,0.16666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0,1462,AST,0.7288135593220338,Mass Market Paperback,0
11658191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299802,Macmillan,0.7627118644067796,Paperback,0
17859771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5768613,Gingernut Books Ltd,0.8983050847457628,Other,0
19302431,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,230823,Harlequin,0.9152542372881356,Paperback,1
19302433,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,5832703,Harlequin,0.9152542372881356,Paperback,1
19302435,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7517285,Love Inspired,0.9152542372881356,Paperback,0
